DWH,DimPlant,1552
DWH,DimProduct,12
DWH,FactInventory,12
DWH,FactProduction,12
DWH,DimPlant,8
DWH,DimDate,3
DWH,FactInventory,2
DWH,FactProduction,2
DWH,DimDate,1
